id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag
60,657.9174634885914,615.3513836114784,0.3338971681969854,0.016470425518094724,-0.18499388521070384,25,51443.0,856443.0,-14.831746160200058,-3.0799611285589616
61,693.2778341811395,627.6502212058795,0.9719398130985132,-0.06683603188519942,0.14212141857328628,25,13576.0,175868.0,-13.11296706186573,-1.1102757048996632
62,856.5228987437828,637.3920877463448,0.388149836409044,-0.8478447808390503,-0.5271468986239412,25,63929.0,1162373.0,-15.163363783663666,-2.98814951151272
63,857.3101996834303,639.498346518796,0.5570870973650637,-0.5505738739289809,0.3397783371547944,25,61779.0,1055894.0,-15.059050805140043,-2.777330762344559
64,856.2743340308842,640.6590043548993,0.3388482648572746,0.027062265780732817,-0.40543059501245554,25,63929.0,1175920.0,-15.175944442232188,-3.0826306324700714
65,222.63880663804014,661.7708125560625,0.4327553296146255,-0.6972259034223675,-0.1342463362138502,25,3061.0,32654.0,-11.284840971035708,-0.41462311062178064
66,962.9149374070876,682.5268314341555,0.4716193361551152,-0.2369250315542501,0.21462427399323517,25,63929.0,690027.0,-14.597165211341675,-3.535445272976405
67,29.495906211565913,683.5227664314065,0.40998830921005586,0.0036475610463764623,0.20537342947717943,25,15164.0,150007.0,-12.940278814146549,-2.209513064064192
68,853.0330401287654,684.1219639463214,0.46815762984569576,-0.46379529214089193,-0.05361021304943673,25,14314.0,148656.0,-12.930456106830935,-2.0172905697065735
69,519.816281715714,686.1703990725391,0.6191954679477739,-0.12902724728530907,0.1956017647728464,25,4910.0,72687.0,-12.153641861634867,-0.33196638344116963
70,550.0571861652393,688.3609183878591,0.6427318860424402,-0.010428516767229619,0.24841767904497294,25,5947.0,91837.0,-12.4075442209338,-0.41051356065581324
71,15.549593188719832,694.1630611763361,0.35796903369402716,-0.459251882252576,0.1288183157176084,25,46843.0,472685.0,-14.186429551977984,-3.5325405250797153
72,783.3594911290966,702.2974786923506,0.5018030302055265,-0.5180910719912999,0.05297161380978647,25,5013.0,49181.0,-11.729493387565642,-0.9094365428862259
73,193.7672260875449,709.1561442927581,0.609776913789454,-0.30376431722946673,0.37831429149446827,25,8604.0,73030.0,-12.158753251603624,-1.2601021987132919
74,901.3388571446202,716.2724895566946,0.35874729104806996,-0.5205781245740022,0.1121922249242896,25,11292.0,112515.0,-12.628026061295623,-2.0075968355933025
75,483.4500983312778,724.0673739134903,0.5518735269892946,-0.29202907484639024,0.06331125496959304,25,4128.0,51459.0,-11.778653355837116,-0.43282437994730977
76,433.6324299786656,736.3510637604583,0.6501477750281156,-0.42795398269952434,0.1568783902030735,25,7403.0,65137.0,-12.034569381218107,-1.1521700348879418
77,743.8641927146665,735.5721506303771,0.641173320133695,0.03603362378231281,0.31057355781654894,25,6983.0,63033.0,-11.99891994370014,-1.0855373172832148
78,371.2488498560699,736.496697782058,0.2981393900501621,-0.5985662818273484,0.19414514810127886,25,5909.0,73833.0,-12.17062628784391,-1.1926201723214134
79,303.9674912207286,738.8318719912528,0.6544579569301269,-0.3326493505928213,0.2560745114365875,25,8770.0,76068.0,-12.203004994549003,-1.1946727092389866
80,949.8421619579825,756.4379752270488,0.8456178417854642,-0.2169546711294929,0.32150806234441964,25,5472.0,32155.0,-11.268121284796965,-0.7567427533988086
81,898.8978857010785,768.2357774257158,0.6603960116099257,-0.4753832761253296,0.026688599895919728,25,27135.0,219454.0,-13.353358752905724,-2.472071505381898
82,309.0290691793595,777.09439846995,0.47866540319035783,-0.3564564291686012,0.17574234206683512,25,32695.0,289327.0,-13.653472409766875,-3.0024799452856743
83,423.2741380638513,779.7321567572442,0.5942945408217248,-0.49637912318617605,0.04654014985238991,25,20421.0,189561.0,-13.194372477718446,-2.1575580353579698
84,974.5146591687691,787.4256186758155,0.27367741770453813,-0.5327893431825464,0.13816824128989008,25,3119.0,35359.0,-11.37124993520899,-0.7096295541426777
85,727.9752635954003,810.2252635350865,0.7659071619137151,-0.05634094814998183,0.19561504688903536,25,3526.0,28574.0,-11.139927600985772,-0.2799165230081199
86,763.214632308681,812.0130696410783,0.7331299244352065,-0.26624466187184254,-0.06275188415961898,25,31066.0,232938.0,-13.418100855773448,-2.667598617572218
87,973.9958621342728,818.2521232543143,0.41478933605243884,-0.15697162591184682,0.10428237006589493,25,2287.0,18155.0,-10.647490633122278,-0.34613161691059596
88,966.6248364232727,823.4268385372924,0.40658400305714254,-0.5197594071103805,0.18957571923222888,25,63929.0,657271.0,-14.544361177088344,-3.7482856457997453
89,601.9545339239294,826.8736154608209,0.6937498015485145,-0.35519508762231866,0.1438030994443634,25,50670.0,412745.0,-14.03920455228976,-3.0892714054173935
90,423.4834993649063,837.8696966729301,0.20255603394664376,0.32637257810678655,0.3592869446434536,25,3264.0,51592.0,-11.781455909823213,-0.4691637605347001
91,264.6052959532883,844.2714944883284,0.3591207880247989,-0.04947414264345369,0.2380843722162938,25,14501.0,170053.0,-13.076460744919915,-2.0635480752859747
92,385.508310971384,849.1956159950606,0.3424162284702076,-0.22166184864665742,0.12752368699517608,25,9331.0,108679.0,-12.590364084106998,-1.6665299093351449
93,366.744020667631,852.1400442312596,0.6337755771000246,-0.5322855385447818,-0.014883596131260635,25,11265.0,111201.0,-12.615271731885986,-1.445400393263284
94,827.5826349471384,853.9681531532951,0.2379087938908864,0.2648893325927203,0.3223308410852244,25,54646.0,942793.0,-14.936040873343435,-3.369403520140467
95,216.437499166513,853.312209415721,0.2912930863074341,-0.6635727686989937,0.056213108020248634,25,5721.0,69000.0,-12.09712272684314,-1.2393148709544524
96,827.239141594878,855.2175725193382,0.24790560452673777,-0.8247395259652319,-0.03590923907262705,25,63929.0,1141423.0,-15.143616548647918,-3.2587458524636057
97,578.9005169077867,868.8493236751618,0.4982367580670103,-0.3329503816861593,0.18581907446983492,25,28741.0,253299.0,-13.509083688103106,-2.821825506699627
98,800.1215310490011,921.7153548065916,0.39414810107456183,-0.3563508028649255,0.1651472253613049,25,3794.0,34106.0,-11.332076969304701,-0.8235766062898355
99,912.1689934830907,940.972429832517,0.611933172875768,-0.36710457651042866,0.286991090214641,25,36296.0,314872.0,-13.745335106766397,-2.79331401927188
100,325.12167394783216,972.8421383511129,0.5000296441403127,-0.43067690565160677,0.1989410177009803,25,53512.0,467037.0,-14.173378219934028,-3.502060046532756
101,21.683168052790343,973.756747625849,0.6533160754914165,-0.3620935502488951,0.029014437911259208,25,3788.0,23338.0,-10.920159088765608,-0.573332661866017
102,715.8267589558906,990.2335663801491,0.7080232324542693,-0.20399948135580784,0.2672951233729745,25,2728.0,13981.0,-10.363845589280583,-0.24833104249481375
103,966.8805956788104,993.3832797820033,0.45007783649886257,-0.2511250261282753,0.2948746212643215,25,42222.0,388985.0,-13.974832136072424,-3.300874549994825
